sensor_id,sensor_type,location,lat,lon,timestamp,value_type,value
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:00:37.432457+00:00,P1,7.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:00:41.877204+00:00,humidity,61.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:00:41.877204+00:00,temperature,27.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:03:16.408238+00:00,humidity,62.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:03:16.408238+00:00,temperature,27.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:05:45.388976+00:00,P2,2.5
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:05:45.388976+00:00,P1,4.03
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:20:55.759504+00:00,P2,3.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:20:55.759504+00:00,P1,6.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:20:58.513883+00:00,humidity,62.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:20:58.513883+00:00,temperature,27.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:23:29.464820+00:00,P2,3.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:23:29.464820+00:00,P1,7.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:23:32.181955+00:00,humidity,62.5
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:23:32.181955+00:00,temperature,27.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:26:03.870683+00:00,P2,2.87
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:26:03.870683+00:00,P1,3.17
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:26:07.003285+00:00,humidity,62.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:26:07.003285+00:00,temperature,27.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:28:42.165676+00:00,P2,2.37
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:28:42.165676+00:00,P1,3.93
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:28:44.269607+00:00,humidity,62.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:28:44.269607+00:00,temperature,27.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:31:14.246154+00:00,P2,1.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:31:14.246154+00:00,P1,8.13
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:31:15.972778+00:00,humidity,62.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:31:15.972778+00:00,temperature,27.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:36:17.927997+00:00,P2,2.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:36:17.927997+00:00,P1,8.73
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:46:17.749703+00:00,humidity,62.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:46:17.749703+00:00,temperature,27.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:51:16.748371+00:00,humidity,63.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:51:16.748371+00:00,temperature,27.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:58:43.045245+00:00,P2,2.13
42.0,SDS011,19.0,0.323,32.576,2018-05-07T11:58:43.045245+00:00,P1,2.33
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:11:11.630575+00:00,P2,3.6
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:11:11.630575+00:00,P1,5.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:16:13.166954+00:00,humidity,64.6
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:16:13.166954+00:00,temperature,26.6
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:18:41.435882+00:00,P2,2.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:18:41.435882+00:00,P1,4.13
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:21:09.862308+00:00,P2,2.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:21:09.862308+00:00,P1,7.27
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:23:39.317371+00:00,P2,1.6
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:23:39.317371+00:00,P1,2.97
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:26:11.098915+00:00,humidity,65.6
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:26:11.098915+00:00,temperature,26.5
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:28:40.337995+00:00,humidity,65.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:28:40.337995+00:00,temperature,26.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:33:42.210130+00:00,humidity,66.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:33:42.210130+00:00,temperature,26.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:38:44.444473+00:00,humidity,66.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:38:44.444473+00:00,temperature,26.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:41:15.609824+00:00,P2,3.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:41:15.609824+00:00,P1,8.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:41:18.631059+00:00,humidity,66.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:41:18.631059+00:00,temperature,26.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:43:50.167196+00:00,P2,2.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:43:50.167196+00:00,P1,4.37
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:43:52.208698+00:00,humidity,66.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:43:52.208698+00:00,temperature,26.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:46:23.678738+00:00,P2,2.43
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:46:23.678738+00:00,P1,9.23
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:46:27.370988+00:00,humidity,66.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:46:27.370988+00:00,temperature,26.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:48:59.465311+00:00,P2,2.43
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:48:59.465311+00:00,P1,3.93
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:54:04.500819+00:00,P2,1.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:54:04.500819+00:00,P1,2.87
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:59:05.431121+00:00,P2,3.23
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:59:05.431121+00:00,P1,7.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:59:07.194752+00:00,humidity,68.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T12:59:07.194752+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:04:09.958109+00:00,P2,3.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:04:09.958109+00:00,P1,9.17
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:04:11.838092+00:00,humidity,68.5
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:04:11.838092+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:06:43.906645+00:00,P2,2.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:06:43.906645+00:00,P1,4.57
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:06:46.247292+00:00,humidity,68.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:06:46.247292+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:09:19.276686+00:00,P2,2.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:09:19.276686+00:00,P1,3.53
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:09:21.247185+00:00,humidity,68.5
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:09:21.247185+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:11:53.319656+00:00,P2,2.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:11:53.319656+00:00,P1,4.93
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:14:24.264862+00:00,P2,2.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:14:24.264862+00:00,P1,3.83
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:14:25.713715+00:00,humidity,68.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:14:25.713715+00:00,temperature,26.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:16:54.179719+00:00,humidity,68.5
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:16:54.179719+00:00,temperature,26.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:21:54.201564+00:00,P2,2.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:21:54.201564+00:00,P1,3.77
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:24:28.646564+00:00,P2,2.57
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:24:28.646564+00:00,P1,9.17
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:26:58.255098+00:00,P2,2.77
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:26:58.255098+00:00,P1,7.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:29:28.467347+00:00,P2,2.3
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:29:28.467347+00:00,P1,2.63
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:29:30.227970+00:00,humidity,67.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:29:30.227970+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:32:00.069927+00:00,P2,3.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:32:00.069927+00:00,P1,4.83
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:32:01.832515+00:00,humidity,67.6
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:32:01.832515+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:34:31.580810+00:00,humidity,66.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:34:31.580810+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:39:31.296856+00:00,humidity,66.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:39:31.296856+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:42:00.601775+00:00,P2,2.77
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:42:00.601775+00:00,P1,6.37
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:42:03.401601+00:00,humidity,67.4
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:42:03.401601+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:44:33.861745+00:00,P2,2.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:44:33.861745+00:00,P1,2.87
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:47:07.893137+00:00,humidity,67.5
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:47:07.893137+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:49:39.253287+00:00,P2,2.67
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:49:39.253287+00:00,P1,7.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:49:42.773798+00:00,humidity,67.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:49:42.773798+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:52:13.513010+00:00,humidity,68.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:52:13.513010+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:54:43.821370+00:00,humidity,68.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:54:43.821370+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:57:12.588172+00:00,P2,3.07
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:57:12.588172+00:00,P1,3.87
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:57:14.159930+00:00,humidity,68.1
42.0,SDS011,19.0,0.323,32.576,2018-05-07T13:57:14.159930+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:02:13.607047+00:00,P2,1.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:02:13.607047+00:00,P1,2.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:02:15.748751+00:00,humidity,67.6
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:02:15.748751+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:04:45.743746+00:00,P2,3.0
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:04:45.743746+00:00,P1,10.47
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:07:16.181034+00:00,humidity,67.8
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:07:16.181034+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:17:13.813530+00:00,P2,2.2
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:17:13.813530+00:00,P1,7.67
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:22:11.575484+00:00,humidity,68.9
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:22:11.575484+00:00,temperature,25.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:32:04.858459+00:00,P2,2.7
42.0,SDS011,19.0,0.323,32.576,2018-05-07T14:32:04.858459+00:00,P1,5.77
42.0,SDS011,19.0,0.323,32.576,2018-05-08T05:47:35.750562+00:00,P2,10.47
42.0,SDS011,19.0,0.323,32.576,2018-05-08T05:47:35.750562+00:00,P1,23.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:42:14.725612+00:00,P2,5.43
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:42:14.725612+00:00,P1,9.53
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:42:20.192099+00:00,humidity,83.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:42:20.192099+00:00,temperature,23.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:47:19.468269+00:00,P2,3.73
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:47:19.468269+00:00,P1,5.07
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:49:50.075122+00:00,P2,4.83
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:49:50.075122+00:00,P1,10.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:59:46.673019+00:00,humidity,78.2
42.0,SDS011,19.0,0.323,32.576,2018-05-08T06:59:46.673019+00:00,temperature,23.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:04:44.307992+00:00,P2,4.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:04:44.307992+00:00,P1,8.57
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:32:02.279133+00:00,P2,4.47
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:32:02.279133+00:00,P1,7.57
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:41:58.906524+00:00,P2,4.23
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:41:58.906524+00:00,P1,6.77
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:42:02.705178+00:00,humidity,69.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:42:02.705178+00:00,temperature,25.4
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:56:59.255379+00:00,P2,4.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:56:59.255379+00:00,P1,6.43
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:59:29.013999+00:00,humidity,68.2
42.0,SDS011,19.0,0.323,32.576,2018-05-08T07:59:29.013999+00:00,temperature,26.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T08:19:14.104275+00:00,P2,3.57
42.0,SDS011,19.0,0.323,32.576,2018-05-08T08:19:14.104275+00:00,P1,6.17
42.0,SDS011,19.0,0.323,32.576,2018-05-08T08:31:40.700562+00:00,humidity,67.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T08:31:40.700562+00:00,temperature,26.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:01:22.354246+00:00,humidity,65.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:01:22.354246+00:00,temperature,27.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:03:51.441316+00:00,P2,2.33
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:03:51.441316+00:00,P1,5.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:03:53.181674+00:00,humidity,64.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:03:53.181674+00:00,temperature,27.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:08:54.066595+00:00,P2,1.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:08:54.066595+00:00,P1,3.13
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:08:57.767615+00:00,humidity,64.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:08:57.767615+00:00,temperature,27.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:11:40.465767+00:00,P2,2.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:11:40.465767+00:00,P1,4.87
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:11:47.434781+00:00,humidity,63.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:11:47.434781+00:00,temperature,27.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:14:23.002667+00:00,P2,2.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:14:23.002667+00:00,P1,8.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:14:24.507305+00:00,humidity,63.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:14:24.507305+00:00,temperature,27.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:46:33.444700+00:00,P2,2.47
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:46:33.444700+00:00,P1,4.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:46:35.244742+00:00,humidity,65.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:46:35.244742+00:00,temperature,27.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:51:33.015904+00:00,P2,2.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:51:33.015904+00:00,P1,3.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:59:01.028983+00:00,humidity,64.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T09:59:01.028983+00:00,temperature,26.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:01:28.907721+00:00,P2,1.63
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:01:28.907721+00:00,P1,4.37
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:21:16.343393+00:00,P2,3.43
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:21:16.343393+00:00,P1,11.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:26:19.587874+00:00,P2,3.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:26:19.587874+00:00,P1,13.4
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:26:22.841962+00:00,humidity,64.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:26:22.841962+00:00,temperature,26.4
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:33:49.381733+00:00,P2,3.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:33:49.381733+00:00,P1,5.53
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:56:07.685775+00:00,P2,4.47
42.0,SDS011,19.0,0.323,32.576,2018-05-08T10:56:07.685775+00:00,P1,13.73
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:18:24.853151+00:00,P2,5.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:18:24.853151+00:00,P1,10.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:28:20.591883+00:00,P2,4.67
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:28:20.591883+00:00,P1,11.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:28:23.097955+00:00,humidity,69.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:28:23.097955+00:00,temperature,26.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:35:55.059015+00:00,P2,3.23
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:35:55.059015+00:00,P1,6.73
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:35:58.693516+00:00,humidity,69.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:35:58.693516+00:00,temperature,26.2
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:38:28.956046+00:00,P2,4.07
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:38:28.956046+00:00,P1,8.33
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:38:32.104359+00:00,humidity,69.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:38:32.104359+00:00,temperature,26.2
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:41:05.167898+00:00,humidity,70.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:41:05.167898+00:00,temperature,26.2
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:43:36.899728+00:00,humidity,70.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:43:36.899728+00:00,temperature,26.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:46:09.483631+00:00,P2,3.73
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:46:09.483631+00:00,P1,9.47
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:46:11.491485+00:00,humidity,70.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:46:11.491485+00:00,temperature,26.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:48:40.184706+00:00,P2,3.03
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:48:40.184706+00:00,P1,6.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:58:36.379706+00:00,P2,2.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:58:36.379706+00:00,P1,5.07
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:58:38.904451+00:00,humidity,71.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T11:58:38.904451+00:00,temperature,26.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:01:10.065607+00:00,P2,4.27
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:01:10.065607+00:00,P1,9.67
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:01:11.504343+00:00,humidity,71.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:01:11.504343+00:00,temperature,26.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:03:42.709987+00:00,P2,3.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:03:42.709987+00:00,P1,3.73
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:03:45.820217+00:00,humidity,71.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:03:45.820217+00:00,temperature,26.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:18:41.889402+00:00,P2,4.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:18:41.889402+00:00,P1,9.63
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:18:43.773005+00:00,humidity,72.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:18:43.773005+00:00,temperature,26.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:21:33.584316+00:00,P2,3.47
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:21:33.584316+00:00,P1,9.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:21:47.570332+00:00,humidity,72.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:21:47.570332+00:00,temperature,26.4
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:56:30.901943+00:00,P2,2.0
42.0,SDS011,19.0,0.323,32.576,2018-05-08T12:56:30.901943+00:00,P1,2.93
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:01:34.088780+00:00,P2,1.73
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:01:34.088780+00:00,P1,2.37
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:04:04.424629+00:00,P2,2.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:04:04.424629+00:00,P1,5.37
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:11:33.292330+00:00,P2,2.03
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:11:33.292330+00:00,P1,5.53
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:11:35.756644+00:00,humidity,66.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:11:35.756644+00:00,temperature,27.2
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:14:09.294087+00:00,P2,1.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:14:09.294087+00:00,P1,2.3
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:14:12.042217+00:00,humidity,67.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:14:12.042217+00:00,temperature,27.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:26:34.390671+00:00,P2,2.1
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:26:34.390671+00:00,P1,4.33
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:34:00.071197+00:00,P2,1.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:34:00.071197+00:00,P1,4.13
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:36:30.047705+00:00,P2,1.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:36:30.047705+00:00,P1,1.87
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:39:00.680799+00:00,P2,2.27
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:39:00.680799+00:00,P1,7.67
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:39:02.302050+00:00,humidity,70.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:39:02.302050+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:41:31.531206+00:00,P2,1.43
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:41:31.531206+00:00,P1,3.23
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:41:33.274544+00:00,humidity,70.7
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:41:33.274544+00:00,temperature,25.9
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:46:36.858785+00:00,P2,2.43
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:46:36.858785+00:00,P1,7.5
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:46:38.892726+00:00,humidity,70.6
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:46:38.892726+00:00,temperature,25.8
42.0,SDS011,19.0,0.323,32.576,2018-05-08T13:49:11.075308+00:00,P2,2.6
